FECHA,PROVINCIA,TIPO_TRANSPORTE,TOTAL_VIAJES
2024-11-14,SANTIAGO DEL ESTERO,COLECTIVO,3095
2024-11-14,TIERRA DEL FUEGO,COLECTIVO,31368
2024-11-15,BUENOS AIRES,COLECTIVO,5867034
2024-11-15,BUENOS AIRES,LANCHAS,1734
2024-11-15,CATAMARCA,COLECTIVO,59628
2024-11-15,CHACO,COLECTIVO,95030
2024-11-15,CHUBUT,COLECTIVO,101586
2024-11-15,CORDOBA,COLECTIVO,7132
2024-11-15,CORRIENTES,COLECTIVO,108413
2024-11-15,ENTRE RÍOS,COLECTIVO,113319
2024-11-15,FORMOSA,COLECTIVO,17993
2024-11-15,JUJUY,COLECTIVO,224461
2024-11-15,LA PAMPA,COLECTIVO,12100
2024-11-15,MENDOZA,COLECTIVO,765579
2024-11-15,NEUQUÉN,COLECTIVO,121366
2024-11-15,RÍO NEGRO,COLECTIVO,54998
2024-11-15,SAN JUAN,COLECTIVO,334510
2024-11-15,SAN LUIS,COLECTIVO,55684
2024-11-15,SANTA CRUZ,COLECTIVO,9984
2024-11-15,SANTA FE,COLECTIVO,458228
2024-11-15,SANTIAGO DEL ESTERO,COLECTIVO,2715
2024-11-15,TIERRA DEL FUEGO,COLECTIVO,23162
2024-11-16,BUENOS AIRES,COLECTIVO,3443262
2024-11-16,BUENOS AIRES,LANCHAS,2184
2024-11-16,CATAMARCA,COLECTIVO,21620
2024-11-16,CHACO,COLECTIVO,44667
2024-11-16,CHUBUT,COLECTIVO,54458
2024-11-16,CORDOBA,COLECTIVO,3194
2024-11-16,CORRIENTES,COLECTIVO,38580
2024-11-16,ENTRE RÍOS,COLECTIVO,44034
2024-11-16,FORMOSA,COLECTIVO,8672
2024-11-16,JUJUY,COLECTIVO,128725
2024-11-16,LA PAMPA,COLECTIVO,3334
2024-11-16,MENDOZA,COLECTIVO,425017
2024-11-16,NEUQUÉN,COLECTIVO,70098
2024-11-16,RÍO NEGRO,COLECTIVO,31573
2024-11-16,SAN JUAN,COLECTIVO,168776
2024-11-16,SAN LUIS,COLECTIVO,21390
2024-11-16,SANTA CRUZ,COLECTIVO,4577
2024-11-16,SANTA FE,COLECTIVO,277068
2024-11-16,SANTIAGO DEL ESTERO,COLECTIVO,30
2024-11-16,TIERRA DEL FUEGO,COLECTIVO,15229
2024-11-17,BUENOS AIRES,LANCHAS,775
2024-11-17,BUENOS AIRES,COLECTIVO,1256707
2024-11-17,CATAMARCA,COLECTIVO,9943
2024-11-17,CHACO,COLECTIVO,14567
2024-11-17,CHUBUT,COLECTIVO,27690
2024-11-17,CORDOBA,COLECTIVO,1041
2024-11-17,CORRIENTES,COLECTIVO,15025
2024-11-17,ENTRE RÍOS,COLECTIVO,15458
2024-11-17,FORMOSA,COLECTIVO,3412
2024-11-17,JUJUY,COLECTIVO,63980
2024-11-17,LA PAMPA,COLECTIVO,2267
2024-11-17,MENDOZA,COLECTIVO,226991
2024-11-17,NEUQUÉN,COLECTIVO,41528
2024-11-17,RÍO NEGRO,COLECTIVO,19562
2024-11-17,SAN JUAN,COLECTIVO,86585
2024-11-17,SAN LUIS,COLECTIVO,10618
2024-11-17,SANTA CRUZ,COLECTIVO,2303
2024-11-17,SANTA FE,COLECTIVO,134188
2024-11-17,TIERRA DEL FUEGO,COLECTIVO,8252
2024-11-18,BUENOS AIRES,LANCHAS,1026
2024-11-18,BUENOS AIRES,COLECTIVO,2062927
2024-11-18,CATAMARCA,COLECTIVO,11294
2024-11-18,CHACO,COLECTIVO,27333
2024-11-18,CHUBUT,COLECTIVO,31154
2024-11-18,CORDOBA,COLECTIVO,1540
2024-11-18,CORRIENTES,COLECTIVO,23803
2024-11-18,ENTRE RÍOS,COLECTIVO,24806
2024-11-18,FORMOSA,COLECTIVO,4698
2024-11-18,JUJUY,COLECTIVO,67951
2024-11-18,LA PAMPA,COLECTIVO,2292
2024-11-18,MENDOZA,COLECTIVO,237140
2024-11-18,NEUQUÉN,COLECTIVO,42732
2024-11-18,RÍO NEGRO,COLECTIVO,21525
2024-11-18,SAN JUAN,COLECTIVO,80901
2024-11-18,SAN LUIS,COLECTIVO,13918
2024-11-18,SANTA CRUZ,COLECTIVO,4146
2024-11-18,SANTA FE,COLECTIVO,170283
2024-11-18,TIERRA DEL FUEGO,COLECTIVO,11506
2024-11-19,BUENOS AIRES,COLECTIVO,5610664
2024-11-19,BUENOS AIRES,LANCHAS,1489
2024-11-19,CATAMARCA,COLECTIVO,61798
2024-11-19,CHACO,COLECTIVO,84816
2024-11-19,CHUBUT,COLECTIVO,105790
2024-11-19,CORDOBA,COLECTIVO,7275
2024-11-19,CORRIENTES,COLECTIVO,95235
2024-11-19,ENTRE RÍOS,COLECTIVO,100268
2024-11-19,FORMOSA,COLECTIVO,14553
2024-11-19,JUJUY,COLECTIVO,217684
2024-11-19,LA PAMPA,COLECTIVO,11626
2024-11-19,MENDOZA,COLECTIVO,767534
2024-11-19,NEUQUÉN,COLECTIVO,120597
2024-11-19,RÍO NEGRO,COLECTIVO,57815
2024-11-19,SAN JUAN,COLECTIVO,348997
2024-11-19,SAN LUIS,COLECTIVO,57061
2024-11-19,SANTA CRUZ,COLECTIVO,11290
2024-11-19,SANTA FE,COLECTIVO,599895
2024-11-19,SANTIAGO DEL ESTERO,COLECTIVO,147
2024-11-19,TIERRA DEL FUEGO,COLECTIVO,30233
2024-11-20,BUENOS AIRES,LANCHAS,1287
2024-11-20,BUENOS AIRES,COLECTIVO,5847566
2024-11-20,CATAMARCA,COLECTIVO,61212
2024-11-20,CHACO,COLECTIVO,92730
2024-11-20,CHUBUT,COLECTIVO,104353
2024-11-20,CORDOBA,COLECTIVO,7469
2024-11-20,CORRIENTES,COLECTIVO,106718
2024-11-20,ENTRE RÍOS,COLECTIVO,114879
2024-11-20,FORMOSA,COLECTIVO,16682
2024-11-20,JUJUY,COLECTIVO,218027
2024-11-20,LA PAMPA,COLECTIVO,12936
2024-11-20,MENDOZA,COLECTIVO,754069
2024-11-20,NEUQUÉN,COLECTIVO,122329
2024-11-20,RÍO NEGRO,COLECTIVO,57167
2024-11-20,SAN JUAN,COLECTIVO,340005
2024-11-20,SAN LUIS,COLECTIVO,57775
2024-11-20,SANTA CRUZ,COLECTIVO,10456
2024-11-20,SANTA FE,COLECTIVO,623601
2024-11-20,SANTIAGO DEL ESTERO,COLECTIVO,653
2024-11-20,TIERRA DEL FUEGO,COLECTIVO,32529
2024-11-21,BUENOS AIRES,LANCHAS,1293
2024-11-21,BUENOS AIRES,COLECTIVO,5807410
2024-11-21,CATAMARCA,COLECTIVO,61428
2024-11-21,CHACO,COLECTIVO,92423
2024-11-21,CHUBUT,COLECTIVO,105290
2024-11-21,CORDOBA,COLECTIVO,7116
2024-11-21,CORRIENTES,COLECTIVO,106637
2024-11-21,ENTRE RÍOS,COLECTIVO,112172
2024-11-21,FORMOSA,COLECTIVO,16639
2024-11-21,JUJUY,COLECTIVO,219262
2024-11-21,LA PAMPA,COLECTIVO,12817
2024-11-21,MENDOZA,COLECTIVO,761687
2024-11-21,NEUQUÉN,COLECTIVO,121031
2024-11-21,RÍO NEGRO,COLECTIVO,57410
2024-11-21,SAN JUAN,COLECTIVO,339534
2024-11-21,SAN LUIS,COLECTIVO,57621
2024-11-21,SANTA CRUZ,COLECTIVO,10356
2024-11-21,SANTA FE,COLECTIVO,608848
2024-11-21,SANTIAGO DEL ESTERO,COLECTIVO,2407
2024-11-21,TIERRA DEL FUEGO,COLECTIVO,32719
2024-11-22,BUENOS AIRES,COLECTIVO,5854624
2024-11-22,BUENOS AIRES,LANCHAS,1591
2024-11-22,CATAMARCA,COLECTIVO,59058
2024-11-22,CHACO,COLECTIVO,92303
2024-11-22,CHUBUT,COLECTIVO,104775
2024-11-22,CORDOBA,COLECTIVO,7121
2024-11-22,CORRIENTES,COLECTIVO,105866
2024-11-22,ENTRE RÍOS,COLECTIVO,112564
2024-11-22,FORMOSA,COLECTIVO,17569
2024-11-22,JUJUY,COLECTIVO,213856
2024-11-22,LA PAMPA,COLECTIVO,12136
2024-11-22,MENDOZA,COLECTIVO,761438
2024-11-22,NEUQUÉN,COLECTIVO,120291
2024-11-22,RÍO NEGRO,COLECTIVO,56872
2024-11-22,SAN JUAN,COLECTIVO,348770
2024-11-22,SAN LUIS,COLECTIVO,55929
2024-11-22,SANTA CRUZ,COLECTIVO,10286
2024-11-22,SANTA FE,COLECTIVO,614335
2024-11-22,SANTIAGO DEL ESTERO,COLECTIVO,2718
2024-11-22,TIERRA DEL FUEGO,COLECTIVO,31578
2024-11-23,BUENOS AIRES,LANCHAS,1737
2024-11-23,BUENOS AIRES,COLECTIVO,3576954
2024-11-23,CATAMARCA,COLECTIVO,21427
2024-11-23,CHACO,COLECTIVO,44209
2024-11-23,CHUBUT,COLECTIVO,51431
2024-11-23,CORDOBA,COLECTIVO,2814
2024-11-23,CORRIENTES,COLECTIVO,37665
2024-11-23,ENTRE RÍOS,COLECTIVO,43826
2024-11-23,FORMOSA,COLECTIVO,8316
2024-11-23,JUJUY,COLECTIVO,123054
2024-11-23,LA PAMPA,COLECTIVO,4293
2024-11-23,MENDOZA,COLECTIVO,408032
2024-11-23,NEUQUÉN,COLECTIVO,66989
2024-11-23,RÍO NEGRO,COLECTIVO,31142
2024-11-23,SAN JUAN,COLECTIVO,160125
2024-11-23,SAN LUIS,COLECTIVO,21768
2024-11-23,SANTA CRUZ,COLECTIVO,4621
2024-11-23,SANTA FE,COLECTIVO,272195
2024-11-23,SANTIAGO DEL ESTERO,COLECTIVO,1084
2024-11-23,TIERRA DEL FUEGO,COLECTIVO,13029
2024-11-24,BUENOS AIRES,LANCHAS,1227
2024-11-24,BUENOS AIRES,COLECTIVO,1785725
2024-11-24,CATAMARCA,COLECTIVO,10140
2024-11-24,CHACO,COLECTIVO,22681
2024-11-24,CHUBUT,COLECTIVO,24065
2024-11-24,CORDOBA,COLECTIVO,1043
2024-11-24,CORRIENTES,COLECTIVO,20169
2024-11-24,ENTRE RÍOS,COLECTIVO,22185
2024-11-24,FORMOSA,COLECTIVO,4548
2024-11-24,JUJUY,COLECTIVO,66445
2024-11-24,LA PAMPA,COLECTIVO,1548
2024-11-24,MENDOZA,COLECTIVO,216450
2024-11-24,NEUQUÉN,COLECTIVO,37472
2024-11-24,RÍO NEGRO,COLECTIVO,16726
2024-11-24,SAN JUAN,COLECTIVO,77118
2024-11-24,SAN LUIS,COLECTIVO,10419
2024-11-24,SANTA CRUZ,COLECTIVO,2808
2024-11-24,SANTA FE,COLECTIVO,135816
2024-11-24,TIERRA DEL FUEGO,COLECTIVO,9407
2024-11-25,BUENOS AIRES,COLECTIVO,5251514
2024-11-25,BUENOS AIRES,LANCHAS,1245
2024-11-25,CATAMARCA,COLECTIVO,57639
2024-11-25,CHACO,COLECTIVO,82296
2024-11-25,CHUBUT,COLECTIVO,100351
2024-11-25,CORDOBA,COLECTIVO,6227
2024-11-25,CORRIENTES,COLECTIVO,95276
2024-11-25,ENTRE RÍOS,COLECTIVO,73752
2024-11-25,FORMOSA,COLECTIVO,16250
2024-11-25,JUJUY,COLECTIVO,201888
2024-11-25,LA PAMPA,COLECTIVO,11736
2024-11-25,MENDOZA,COLECTIVO,716601
2024-11-25,NEUQUÉN,COLECTIVO,113241
2024-11-25,RÍO NEGRO,COLECTIVO,52388
2024-11-25,SAN JUAN,COLECTIVO,315061
2024-11-25,SAN LUIS,COLECTIVO,53921
2024-11-25,SANTA CRUZ,COLECTIVO,10386
2024-11-25,SANTA FE,COLECTIVO,513503
2024-11-25,SANTIAGO DEL ESTERO,COLECTIVO,2415
2024-11-25,TIERRA DEL FUEGO,COLECTIVO,15983
2024-11-26,BUENOS AIRES,LANCHAS,1150
2024-11-26,BUENOS AIRES,COLECTIVO,5238308
2024-11-26,CATAMARCA,COLECTIVO,56823
2024-11-26,CHACO,COLECTIVO,60210
2024-11-26,CHUBUT,COLECTIVO,82904
2024-11-26,CORDOBA,COLECTIVO,6802
2024-11-26,CORRIENTES,COLECTIVO,56729
2024-11-26,ENTRE RÍOS,COLECTIVO,97461
2024-11-26,FORMOSA,COLECTIVO,15090
2024-11-26,JUJUY,COLECTIVO,210838
2024-11-26,LA PAMPA,COLECTIVO,11302
2024-11-26,MENDOZA,COLECTIVO,721057
2024-11-26,NEUQUÉN,COLECTIVO,105984
2024-11-26,RÍO NEGRO,COLECTIVO,55083
2024-11-26,SAN JUAN,COLECTIVO,315257
2024-11-26,SAN LUIS,COLECTIVO,55192
2024-11-26,SANTA CRUZ,COLECTIVO,10795
2024-11-26,SANTA FE,COLECTIVO,570769
2024-11-26,SANTIAGO DEL ESTERO,COLECTIVO,2615
2024-11-26,TIERRA DEL FUEGO,COLECTIVO,29139
2024-11-27,BUENOS AIRES,COLECTIVO,5032064
2024-11-27,BUENOS AIRES,LANCHAS,1212
2024-11-27,CATAMARCA,COLECTIVO,56860
2024-11-27,CHACO,COLECTIVO,76181
2024-11-27,CHUBUT,COLECTIVO,99082
2024-11-27,CORDOBA,COLECTIVO,5930
2024-11-27,CORRIENTES,COLECTIVO,93813
2024-11-27,ENTRE RÍOS,COLECTIVO,91847
2024-11-27,FORMOSA,COLECTIVO,14098
2024-11-27,JUJUY,COLECTIVO,212882
2024-11-27,LA PAMPA,COLECTIVO,11358
2024-11-27,MENDOZA,COLECTIVO,718871
2024-11-27,NEUQUÉN,COLECTIVO,116352
2024-11-27,RÍO NEGRO,COLECTIVO,55199
2024-11-27,SAN JUAN,COLECTIVO,319336
2024-11-27,SAN LUIS,COLECTIVO,52768
2024-11-27,SANTA CRUZ,COLECTIVO,10426
2024-11-27,SANTA FE,COLECTIVO,541441
2024-11-27,SANTIAGO DEL ESTERO,COLECTIVO,2551
2024-11-27,TIERRA DEL FUEGO,COLECTIVO,31470
2024-11-28,BUENOS AIRES,LANCHAS,1305
2024-11-28,BUENOS AIRES,COLECTIVO,5646008
2024-11-28,CATAMARCA,COLECTIVO,53953
2024-11-28,CHACO,COLECTIVO,49323
2024-11-28,CHUBUT,COLECTIVO,92731
2024-11-28,CORDOBA,COLECTIVO,6939
2024-11-28,CORRIENTES,COLECTIVO,67549
2024-11-28,ENTRE RÍOS,COLECTIVO,105582
2024-11-28,FORMOSA,COLECTIVO,12105
2024-11-28,JUJUY,COLECTIVO,190273
2024-11-28,LA PAMPA,COLECTIVO,9194
2024-11-28,MENDOZA,COLECTIVO,706335
2024-11-28,NEUQUÉN,COLECTIVO,112148
2024-11-28,RÍO NEGRO,COLECTIVO,53029
2024-11-28,SAN JUAN,COLECTIVO,310293
2024-11-28,SAN LUIS,COLECTIVO,54630
2024-11-28,SANTA CRUZ,COLECTIVO,9643
2024-11-28,SANTA FE,COLECTIVO,598663
2024-11-28,SANTIAGO DEL ESTERO,COLECTIVO,2547
2024-11-28,TIERRA DEL FUEGO,COLECTIVO,30155
2024-11-29,BUENOS AIRES,LANCHAS,1444
2024-11-29,BUENOS AIRES,COLECTIVO,5747208
2024-11-29,CATAMARCA,COLECTIVO,52058
2024-11-29,CHACO,COLECTIVO,85900
2024-11-29,CHUBUT,COLECTIVO,101515
2024-11-29,CORDOBA,COLECTIVO,6577
2024-11-29,CORRIENTES,COLECTIVO,102890
2024-11-29,ENTRE RÍOS,COLECTIVO,107138
2024-11-29,FORMOSA,COLECTIVO,16247
2024-11-29,JUJUY,COLECTIVO,214345
2024-11-29,LA PAMPA,COLECTIVO,10890
2024-11-29,MENDOZA,COLECTIVO,714678
2024-11-29,NEUQUÉN,COLECTIVO,117385
2024-11-29,RÍO NEGRO,COLECTIVO,55630
2024-11-29,SAN JUAN,COLECTIVO,309916
2024-11-29,SAN LUIS,COLECTIVO,53057
2024-11-29,SANTA CRUZ,COLECTIVO,8826
2024-11-29,SANTA FE,COLECTIVO,578427
2024-11-29,SANTIAGO DEL ESTERO,COLECTIVO,2430
2024-11-29,TIERRA DEL FUEGO,COLECTIVO,28755
2024-11-30,BUENOS AIRES,LANCHAS,1706
2024-11-30,BUENOS AIRES,COLECTIVO,3549119
2024-11-30,CATAMARCA,COLECTIVO,20905
2024-11-30,CHACO,COLECTIVO,38254
2024-11-30,CHUBUT,COLECTIVO,51017
2024-11-30,CORDOBA,COLECTIVO,2625
2024-11-30,CORRIENTES,COLECTIVO,36474
2024-11-30,ENTRE RÍOS,COLECTIVO,41569
2024-11-30,FORMOSA,COLECTIVO,7809
2024-11-30,JUJUY,COLECTIVO,117146
2024-11-30,LA PAMPA,COLECTIVO,4278
2024-11-30,MENDOZA,COLECTIVO,406616
2024-11-30,NEUQUÉN,COLECTIVO,67706
2024-11-30,RÍO NEGRO,COLECTIVO,29948
2024-11-30,SAN JUAN,COLECTIVO,159083
2024-11-30,SAN LUIS,COLECTIVO,20645
2024-11-30,SANTA CRUZ,COLECTIVO,4738
2024-11-30,SANTA FE,COLECTIVO,254396
2024-11-30,SANTIAGO DEL ESTERO,COLECTIVO,970
2024-11-30,TIERRA DEL FUEGO,COLECTIVO,13919
2024-12-01,BUENOS AIRES,COLECTIVO,1284645
2024-12-01,BUENOS AIRES,LANCHAS,720
2024-12-01,CATAMARCA,COLECTIVO,10034
2024-12-01,CHACO,COLECTIVO,18332
2024-12-01,CHUBUT,COLECTIVO,20881
2024-12-01,CORDOBA,COLECTIVO,1137
2024-12-01,CORRIENTES,COLECTIVO,17268
2024-12-01,ENTRE RÍOS,COLECTIVO,16369
2024-12-01,FORMOSA,COLECTIVO,4470
2024-12-01,JUJUY,COLECTIVO,65458
2024-12-01,LA PAMPA,COLECTIVO,1683
2024-12-01,MENDOZA,COLECTIVO,215849
2024-12-01,NEUQUÉN,COLECTIVO,32094
2024-12-01,RÍO NEGRO,COLECTIVO,14544
2024-12-01,SAN JUAN,COLECTIVO,81179
2024-12-01,SAN LUIS,COLECTIVO,11301
2024-12-01,SANTA CRUZ,COLECTIVO,2301
2024-12-01,SANTA FE,COLECTIVO,125488
2024-12-01,TIERRA DEL FUEGO,COLECTIVO,6930
2024-12-02,BUENOS AIRES,LANCHAS,1341
2024-12-02,BUENOS AIRES,COLECTIVO,5468736
2024-12-02,CATAMARCA,COLECTIVO,49605
2024-12-02,CHACO,COLECTIVO,68141
2024-12-02,CHUBUT,COLECTIVO,91224
2024-12-02,CORDOBA,COLECTIVO,6172
2024-12-02,CORRIENTES,COLECTIVO,77961
2024-12-02,ENTRE RÍOS,COLECTIVO,105330
2024-12-02,FORMOSA,COLECTIVO,12750
2024-12-02,JUJUY,COLECTIVO,199391
2024-12-02,LA PAMPA,COLECTIVO,10989
2024-12-02,MENDOZA,COLECTIVO,648659
2024-12-02,NEUQUÉN,COLECTIVO,110604
2024-12-02,RÍO NEGRO,COLECTIVO,50563
2024-12-02,SAN JUAN,COLECTIVO,279075
2024-12-02,SAN LUIS,COLECTIVO,50501
2024-12-02,SANTA CRUZ,COLECTIVO,9481
2024-12-02,SANTA FE,COLECTIVO,561447
2024-12-02,SANTIAGO DEL ESTERO,COLECTIVO,2578
2024-12-02,TIERRA DEL FUEGO,COLECTIVO,28097
2024-12-03,BUENOS AIRES,COLECTIVO,5527570
2024-12-03,BUENOS AIRES,LANCHAS,1183
2024-12-03,CATAMARCA,COLECTIVO,50370
2024-12-03,CHACO,COLECTIVO,80549
2024-12-03,CHUBUT,COLECTIVO,95005
2024-12-03,CORDOBA,COLECTIVO,6020
2024-12-03,CORRIENTES,COLECTIVO,97131
2024-12-03,ENTRE RÍOS,COLECTIVO,103999
2024-12-03,FORMOSA,COLECTIVO,16849
2024-12-03,JUJUY,COLECTIVO,208899
2024-12-03,LA PAMPA,COLECTIVO,11064
2024-12-03,MENDOZA,COLECTIVO,658686
2024-12-03,NEUQUÉN,COLECTIVO,113632
2024-12-03,RÍO NEGRO,COLECTIVO,52013
2024-12-03,SAN JUAN,COLECTIVO,283776
2024-12-03,SAN LUIS,COLECTIVO,49660
2024-12-03,SANTA CRUZ,COLECTIVO,9836
2024-12-03,SANTA FE,COLECTIVO,565617
2024-12-03,SANTIAGO DEL ESTERO,COLECTIVO,2541
2024-12-03,TIERRA DEL FUEGO,COLECTIVO,29017
2024-12-04,BUENOS AIRES,COLECTIVO,5608437
2024-12-04,BUENOS AIRES,LANCHAS,1231
2024-12-04,CATAMARCA,COLECTIVO,53273
2024-12-04,CHACO,COLECTIVO,84143
2024-12-04,CHUBUT,COLECTIVO,89521
2024-12-04,CORDOBA,COLECTIVO,6341
2024-12-04,CORRIENTES,COLECTIVO,94060
2024-12-04,ENTRE RÍOS,COLECTIVO,106095
2024-12-04,FORMOSA,COLECTIVO,17546
2024-12-04,JUJUY,COLECTIVO,212512
2024-12-04,LA PAMPA,COLECTIVO,11067
2024-12-04,MENDOZA,COLECTIVO,666967
2024-12-04,NEUQUÉN,COLECTIVO,115327
2024-12-04,RÍO NEGRO,COLECTIVO,51757
2024-12-04,SAN JUAN,COLECTIVO,281604
2024-12-04,SAN LUIS,COLECTIVO,49481
2024-12-04,SANTA CRUZ,COLECTIVO,9987
2024-12-04,SANTA FE,COLECTIVO,566281
2024-12-04,SANTIAGO DEL ESTERO,COLECTIVO,2486
2024-12-04,TIERRA DEL FUEGO,COLECTIVO,26754
2024-12-05,BUENOS AIRES,COLECTIVO,5274430
2024-12-05,BUENOS AIRES,LANCHAS,1231
2024-12-05,CATAMARCA,COLECTIVO,50516
2024-12-05,CHACO,COLECTIVO,81140
2024-12-05,CHUBUT,COLECTIVO,67827
2024-12-05,CORDOBA,COLECTIVO,5928
2024-12-05,CORRIENTES,COLECTIVO,94732
2024-12-05,ENTRE RÍOS,COLECTIVO,104027
2024-12-05,FORMOSA,COLECTIVO,16120
2024-12-05,JUJUY,COLECTIVO,210943
2024-12-05,LA PAMPA,COLECTIVO,10376
2024-12-05,MENDOZA,COLECTIVO,663584
2024-12-05,NEUQUÉN,COLECTIVO,112645
2024-12-05,RÍO NEGRO,COLECTIVO,48382
2024-12-05,SAN JUAN,COLECTIVO,280204
2024-12-05,SAN LUIS,COLECTIVO,49891
2024-12-05,SANTA CRUZ,COLECTIVO,9821
2024-12-05,SANTA FE,COLECTIVO,565673
2024-12-05,SANTIAGO DEL ESTERO,COLECTIVO,2337
2024-12-05,TIERRA DEL FUEGO,COLECTIVO,27368
2024-12-06,BUENOS AIRES,LANCHAS,1611
2024-12-06,BUENOS AIRES,COLECTIVO,5359484
2024-12-06,CATAMARCA,COLECTIVO,49687
2024-12-06,CHACO,COLECTIVO,75245
2024-12-06,CHUBUT,COLECTIVO,94083
2024-12-06,CORDOBA,COLECTIVO,5977
2024-12-06,CORRIENTES,COLECTIVO,85354
2024-12-06,ENTRE RÍOS,COLECTIVO,83876
2024-12-06,FORMOSA,COLECTIVO,16022
2024-12-06,JUJUY,COLECTIVO,211429
2024-12-06,LA PAMPA,COLECTIVO,8603
2024-12-06,MENDOZA,COLECTIVO,671007
2024-12-06,NEUQUÉN,COLECTIVO,112470
2024-12-06,RÍO NEGRO,COLECTIVO,49491
2024-12-06,SAN JUAN,COLECTIVO,288704
2024-12-06,SAN LUIS,COLECTIVO,49030
2024-12-06,SANTA CRUZ,COLECTIVO,8969
2024-12-06,SANTA FE,COLECTIVO,488785
2024-12-06,SANTIAGO DEL ESTERO,COLECTIVO,2267
2024-12-06,TIERRA DEL FUEGO,COLECTIVO,25465
2024-12-07,BUENOS AIRES,COLECTIVO,3770988
2024-12-07,BUENOS AIRES,LANCHAS,1917
2024-12-07,CATAMARCA,COLECTIVO,23997
2024-12-07,CHACO,COLECTIVO,29200
2024-12-07,CHUBUT,COLECTIVO,52841
2024-12-07,CORDOBA,COLECTIVO,2693
2024-12-07,CORRIENTES,COLECTIVO,26964
2024-12-07,ENTRE RÍOS,COLECTIVO,47625
2024-12-07,FORMOSA,COLECTIVO,6869
2024-12-07,JUJUY,COLECTIVO,113547
2024-12-07,LA PAMPA,COLECTIVO,4671
2024-12-07,MENDOZA,COLECTIVO,405680
2024-12-07,NEUQUÉN,COLECTIVO,73379
2024-12-07,RÍO NEGRO,COLECTIVO,33450
2024-12-07,SAN JUAN,COLECTIVO,165214
2024-12-07,SAN LUIS,COLECTIVO,21274
2024-12-07,SANTA CRUZ,COLECTIVO,4425
2024-12-07,SANTA FE,COLECTIVO,283117
2024-12-07,SANTIAGO DEL ESTERO,COLECTIVO,1272
2024-12-07,TIERRA DEL FUEGO,COLECTIVO,14629
2024-12-08,BUENOS AIRES,LANCHAS,1166
2024-12-08,BUENOS AIRES,COLECTIVO,1989303
2024-12-08,CATAMARCA,COLECTIVO,16138
2024-12-08,CHACO,COLECTIVO,21932
2024-12-08,CHUBUT,COLECTIVO,25917
2024-12-08,CORDOBA,COLECTIVO,1042
2024-12-08,CORRIENTES,COLECTIVO,21441
2024-12-08,ENTRE RÍOS,COLECTIVO,24161
2024-12-08,FORMOSA,COLECTIVO,4515
2024-12-08,JUJUY,COLECTIVO,62155
2024-12-08,LA PAMPA,COLECTIVO,1617
2024-12-08,MENDOZA,COLECTIVO,216445
2024-12-08,NEUQUÉN,COLECTIVO,40774
2024-12-08,RÍO NEGRO,COLECTIVO,18042
2024-12-08,SAN JUAN,COLECTIVO,83013
2024-12-08,SAN LUIS,COLECTIVO,11072
2024-12-08,SANTA CRUZ,COLECTIVO,2349
2024-12-08,SANTA FE,COLECTIVO,151097
2024-12-08,TIERRA DEL FUEGO,COLECTIVO,7618
2024-12-09,BUENOS AIRES,LANCHAS,1452
2024-12-09,BUENOS AIRES,COLECTIVO,5072914
2024-12-09,CATAMARCA,COLECTIVO,48576
2024-12-09,CHACO,COLECTIVO,74743
2024-12-09,CHUBUT,COLECTIVO,96545
2024-12-09,CORDOBA,COLECTIVO,5918
2024-12-09,CORRIENTES,COLECTIVO,79533
2024-12-09,ENTRE RÍOS,COLECTIVO,93683
2024-12-09,FORMOSA,COLECTIVO,15366
2024-12-09,JUJUY,COLECTIVO,199590
2024-12-09,LA PAMPA,COLECTIVO,9960
2024-12-09,MENDOZA,COLECTIVO,648655
2024-12-09,NEUQUÉN,COLECTIVO,111384
2024-12-09,RÍO NEGRO,COLECTIVO,53251
2024-12-09,SAN JUAN,COLECTIVO,270484
2024-12-09,SAN LUIS,COLECTIVO,47846
2024-12-09,SANTA CRUZ,COLECTIVO,9289
2024-12-09,SANTA FE,COLECTIVO,534475
2024-12-09,SANTIAGO DEL ESTERO,COLECTIVO,2424
2024-12-09,TIERRA DEL FUEGO,COLECTIVO,24308
2024-12-10,BUENOS AIRES,COLECTIVO,5470207
2024-12-10,BUENOS AIRES,LANCHAS,1399
2024-12-10,CATAMARCA,COLECTIVO,50854
2024-12-10,CHACO,COLECTIVO,87754
2024-12-10,CHUBUT,COLECTIVO,97487
2024-12-10,CORDOBA,COLECTIVO,6174
2024-12-10,CORRIENTES,COLECTIVO,92844
2024-12-10,ENTRE RÍOS,COLECTIVO,96299
2024-12-10,FORMOSA,COLECTIVO,16934
2024-12-10,JUJUY,COLECTIVO,205580
2024-12-10,LA PAMPA,COLECTIVO,9992
2024-12-10,MENDOZA,COLECTIVO,668774
2024-12-10,NEUQUÉN,COLECTIVO,115907
2024-12-10,RÍO NEGRO,COLECTIVO,53391
2024-12-10,SAN JUAN,COLECTIVO,275736
2024-12-10,SAN LUIS,COLECTIVO,49614
2024-12-10,SANTA CRUZ,COLECTIVO,9422
2024-12-10,SANTA FE,COLECTIVO,551038
2024-12-10,SANTIAGO DEL ESTERO,COLECTIVO,2363
2024-12-10,TIERRA DEL FUEGO,COLECTIVO,25113
2024-12-11,BUENOS AIRES,COLECTIVO,5480093
2024-12-11,BUENOS AIRES,LANCHAS,1442
2024-12-11,CATAMARCA,COLECTIVO,51656
2024-12-11,CHACO,COLECTIVO,85186
2024-12-11,CHUBUT,COLECTIVO,97529
